	restaurantId	title	ratingDate	reviewerReviews	dateOfVisit	helpful	text	isViaMobile	starsValue	starsService	starsFood	reply	author_name	author_level	author_memberSince	author_city	author_contributions	author_helpful	author_cites	author_photos	author_tag	author_distributionExcellent	author_distributionVeryGood	author_distributionAverage	author_distributionPoor	author_distributionTerrible
85	1	Sushi will never be the same again	Reviewed August 1, 2019 	--	Date of visit:  July 2019	3	I will be honest that originally I didn't intend to dine in this restaurant, even though I do like sushi. As you probably have already noticed, the price is very high, and in addition - as stated in other reviews - you may leave slightly hungry. Meanwhile I have been recommended by other restaurant staff (people I respect very much) to dine at The Araki, so... The menu has to be paid upfront at the time of booking, while drinks and service will be charged on the night. There are two sittings per night: one at 6 p.m., the other at 8.30 p.m. The experience takes two hours, and I went for the late sitting. Please note that Amex and Diners are not accepted. Only ten seats are available (+ an additional private dining room) at the counter. Behind the counter several chefs including head chef Marty Lau, who took over from the restaurant founder Mr. Araki in early 2019, are preparing the food right in front of you. Mr. Lau is open to your questions and is very good at explaining backgrounds for sushi, traditiions and also his own background.  The selection of sushi is quite classic mainly focused on rice, fish and shellfish. Tuna seems to be a speciality served different ways. Luxury ingredients like truffle, albino and classic caviar and abalone are present as well.  Every guest will receive the same food, which is extremely fresh. Usually it takes less than 30 seconds from a piece of suhsi has been prepared, until the guest has eaten the food. Rice is a world of its own: small portions are constantly being prepared in order never to use rice, which has been cooked more than a couple of minutes before serving. Shortcuts don't exist. For me the most groundbreaking part of the experience was the rice being served slightly warm - it may sound strange, but the temperature made a huge difference from all other sushi, I have had in my life. Dining here was an event in terms of quality of the food as well as the experience sitting at the counter enjoying the hospitality - and hospitality was indeed taken to another level. If anyone asks me, if he or she should go to The Araki, I will recommend to forget about the price level and make a reservation as soon as possible. Does a restaurant, which serves only sushi deserve three Michelin stars? I believe yes. This was indeed a once in a lifetime dining experience, and I can honestly say, that sushi is never going to be the same again. A warm thank you to all of the staff at The Araki.	False	3,0	5,0	5,0	--	aot1965	Level  5  Contributor 	Tripadvisor member since 2014	From Frederiksberg, Denmark	85 Contributions	81 Helpful votes	10 Cities visited	--	Foodie	 40	 25	 15	 3	 2
86	1	Sushi  excellent	Reviewed July 8, 2019 	--	Date of visit:  July 2019	1	With a three star restaurant expectations are always high. Even greater is the performance if even that is met! So does akari.	True	--	--	--	--	Jaspar B	Level  4  Contributor 	Tripadvisor member since 2009	35-49 man from Castricum, The Netherlands	40 Contributions	10 Helpful votes	17 Cities visited	8 Photos	--	 16	 22	 1	 0	 2
87	1	Это не еда- это путешествие и опыт.	Reviewed July 4, 2019 	--	Date of visit:  July 2019	0	The Araki. Японский ресторан в Лондоне.Это удивительное место, где все, что вы пробуете- это не еда. Это опыт. Это путешествие в другой мир и другую культуру. Всего 10 человек гостей- зрителей, сидящих на высоких стульях. А перед ними театр. Театр, где вместо актеров- повар и его помощники. Их движения выверены, точны и продуманы, они двигаются в такт внутренней музыке этого представления. Каждое новое блюдо- символ. Смешение необыкновенных компонентов и вкусов, которое в итоге приводит к созданию чего-то абсолютно непревзойдённого и нового. По сути это творчество самого высокого класса. Сдержанная, стильная, истинно японская простота интерьера заставляет помнить о главном- о сцене, где актёры движутся и творят чудо.  И когда ужин заканчивается- это сродни тому, как пустеет театр, и ты остаёшься в потрясении от того нового опыта и взгляда на мир, который они тебе подарили....	True	--	--	--	--	Юля И	Level  2  Contributor 	Tripadvisor member since 2012	From Odesa, Ukraine	6 Contributions	4 Helpful votes	5 Cities visited	5 Photos	--	 6	 0	 0	 0	 0
88	1	The meal I was hoping it would be	Reviewed June 30, 2019 	--	Date of visit:  June 2019	0	I came here with my wife for her birthday with high expectations of the three Michelin star restaurant and were not disappointed. Our host, Voy, was exceptional and the food and service were on point. Left very satisfied with the whole experience.	False	--	--	--	--	Andrew Hastie	Level  1  Contributor 	Tripadvisor member since 2019	From Stirling, United Kingdom	4 Contributions	4 Helpful votes	3 Cities visited	--	--	 3	 0	 1	 0	 0
89	1	When is three Michelin stars not three Michelin stars?	Reviewed June 21, 2019 	--	Date of visit:  June 2019	14	I visited the restaurant last week, I work in the catering industry and have a good eye for detail. I thought my experience at Araki was slightly odd. I was greeted by a bearded tattooed waiter. My jacket was taken away but my folder with paperwork and half empty water bottle was placed on the bench behind my seat (you think they would place it out of sight). Apart from the impressive wooden table bench that you sit at the decorations (pictures etc) look on the cheap side. The sake was served in vintage French Baccarac crystal glasses, which I thought was an odd addition, why not Japanese? I noticed the junior chef had not ironed his jacket.  At one stage during the courses the chef had miscounted making the sushi and forgot to make mine, he did throw something together so I didn't miss out. However, while this was going on the other chef had already started making the next course, so while I was still eating my sushi from I was given another piece of sushi, with the words, 'sorry to rush you.' At one stage one of the kitchen staff came out to put the dishes away in the cupboard, another of the kitchen staff came out to just take a general look as far as I could tell. The female waitress seemed to spend a lot of energy rushing around. We seemed to have a repeat on one of the courses (medium fat tuna).  when myself and a few others requested the extra course at the end, their seemed to be a rush to get it done as the 20.00 deadline was approaching. we were given our dessert before we had the final sushi course. At times the whole show seemed a bit all over the shop. Not the Japanese three Michelin star precision that I expected.  My bill arrived, nearly 400 GBP. I felt a bit cheated and let down. Bills paid, we were all promptly shown the door.  In my opinion, if you want a three Michelin star experience, try one of the more established restaurants in London. Araki is the new kid on the block and needs to sharpen it's game and not see itself as a license to print money. The food is very good, but at 340 GBP you would also expect it to be.	False	3,0	3,0	4,0	--	Andrew Hastie	Level  1  Contributor 	Tripadvisor member since 2019	From Stirling, United Kingdom	4 Contributions	4 Helpful votes	3 Cities visited	--	--	 3	 0	 1	 0	 0
90	1	Amazing	Reviewed April 20, 2019 	--	Date of visit:  April 2019	1	If you enjoy authentic modern sushi this is THE place to be ...chef Marty and Voy are the most amazing double act in modern Japanese sushi cuisine.. food stunning, interaction with customers fabulous.... service fantastic...just love this place.....	True	--	--	--	--	Malcolm D	Level  5  Contributor 	Tripadvisor member since 2016	From London, United Kingdom	71 Contributions	68 Helpful votes	188 Cities visited	--	--	 64	 3	 3	 2	 0
91	1	Enjoyable 	Reviewed April 6, 2019 	--	Date of visit:  April 2019	2	As a treat for a friend we booked in a spot to eat at the Araki on a Friday night, we took the 6pm sitting (there are 2 per night, 6pm and 8.30pm) The seating was a little bit frustrating, as unless you are in the middle, you are kind of out of the action, and being able to see all the prep and knife skills would really add to the experience The food itself was very nice - the tuna being the stand out. I did feel that the menu wasn’t to exciting in terms of new sushi - it just seemed to be more about the lashings of black and white truffle or Albino caviar. Every piece really was a joy to eat, with great textures and combinations of taste that were new to me. Overall - decent - but didn’t maybe live up to the expectations I was hoping for 	True	--	--	--	--	Diggyd123	Level  5  Contributor 	Tripadvisor member since 2015	From London, United Kingdom	53 Contributions	38 Helpful votes	19 Cities visited	40 Photos	Foodie, Beach Goer, Luxury Traveler	 23	 10	 8	 8	 4
92	1	A pretty extraordinary experience	Reviewed March 5, 2019 	--	Date of visit:  March 2019	1	Araki is moving back to Tokyo permanently in a fortnight, so we were thrilled to get in before he goes - though his second in command seemed very impressive too and will run a tight ship no doubt. Favourite dish was the seared fatty tuna with yuzu.	False	4,0	5,0	5,0	--	LittlestHobo123	Level  4  Contributor 	Tripadvisor member since 2009	25-34 woman from London	23 Contributions	27 Helpful votes	278 Cities visited	7 Photos	--	 11	 4	 1	 6	 2
93	1	Great experience!	Reviewed February 16, 2019 	--	Date of visit:  February 2019	1	First experience of a 3 Michelin star restaurant.  From start to finish the service was exceptional. The use of ingredients such as albino caviar and truffles make it worth the cost. Overall was served around 15 courses/pieces of sushi and left full, but could have done with a few more pieces. Nice sake and reasonably priced. Worth it for a one off experience.	True	--	--	--	--	Adam F	Level  4  Contributor 	Tripadvisor member since 2015	Man from United Kingdom	30 Contributions	20 Helpful votes	19 Cities visited	--	Foodie, Like a Local, Backpacker	 13	 6	 3	 5	 3
94	1	Master’s work	Reviewed February 5, 2019 	--	Date of visit:  March 2018	0	I should have written this review earlier, I visited Araki when it was first opened in London. I felt privileged to have the opportunity to enjoy a master’s work like this - at that time he was still quite new in the country, still trying out the local ingredients. But he did very well, some pieces are so well balanced that I still can remember the flavours until today. A friend of mine went back a few times later and she told me that every time she could taste the progress - yes, masters never stop progress. I am also a craft enthusiast, some ceramic, lacquer, wood and glass works are just exquisite, very special! 	True	--	--	--	--	LuUrs	Level  4  Contributor 	Tripadvisor member since 2017	From London, United Kingdom	12 Contributions	6 Helpful votes	10 Cities visited	18 Photos	--	 9	 2	 1	 0	 0
95	1	Itamae - colui che sta dietro il piano da taglio	Reviewed January 30, 2019 	--	Date of visit:  January 2019	0	Una cena da Araki è un'esperienza indimenticabile non solo per la qualità del pesce ma per l'abilità del maestro di sushi, un signore giapponese di mezza età che, da trenta anni, sfiletta il pesce con la concentrazione di un monaco buddista mentre compone un mandala. È indispensabile prenotare con largo anticipo perché si mangia al tavolo di lavoro del maestro ed i posti sono veramente pochi. È un ristorante per chi ama il pesce crudo ed apprezza osservare il maestro mentre lavora. 	True	--	--	--	--	LuUrs	Level  4  Contributor 	Tripadvisor member since 2017	From London, United Kingdom	12 Contributions	6 Helpful votes	10 Cities visited	18 Photos	--	 9	 2	 1	 0	 0
96	1	Wonderful Sushi shop experience in London	Reviewed January 18, 2019 	--	Date of visit:  January 2019	2	Heard the Master chef Mr Mitsuhiro Araki would be returning to Japan in March, thus rushed to make a booking before he goes. The Araki was a typical low profile prestige Japanese sushi restaurant like those in Japan. No bright neon sign whatsoever. The two hour dinner went by pleasantly. It was amazing to watch how the Master and his deputy Mr Marty Lau prepared the food. Their knife skills and hospitality were beyond description. The food material and ingredients were so fine. It upholds the fine tradition of the top notch Japanese sushi shops. IMHO, the price is not awfully expensive for such a great dining experience. Strongly suggest keen diners to pay the restaurant a visit especially while Mr Araki is still there.	True	--	--	--	--	paulgordon888	Level  6  Contributor 	Tripadvisor member since 2018	From London, United Kingdom	44 Contributions	35 Helpful votes	18 Cities visited	58 Photos	--	 27	 17	 0	 0	 0
97	1	Hum.... Nope. 	Reviewed January 10, 2019 	--	Date of visit:  January 2019	8	This is a difficult one. We appreciated the extraordinary level of indulgent ingredients, but we think a journey to Paris to dine in the one star Japanese there was just as good as a culinary experience and you would have a night in Paris into the bargain (see my review a few months back on that one!)  The decor is very understated, as I am sure you have read; a row of diners facing the master himself, there is also a small private dinning room that was occupied by a very loud bunch during our visit, so much so we sometimes struggled to hear the people next to us.  The ceremony of the event is very Japanese, with lots of attention to small details, some very unusual and unique ingredients, but it felt like some were more for the shear opulence and wow factor than for flavour or texture - for example a rather hefty white truffle was grated into large mountains on our plates - but the problem with grating truffle is that it looses oil in the process and results in a not a dissimilar palate sensation to eating sawdust (if you ever have, or can imagine that !)  Don’t get me wrong, the plates presented are enjoyable, but unfortunately we were discussing on the way home that the experience reinforced our resolution to stay off the Michelin track for a bit; we could best describe this as a tick in the box.  The master is returning to Japan in a few weeks, so Araki will be handed over to his apprentice, but, irrespective of that, for us, we just would not recommend unless you are really curious about the flavour of albino caviar. 	True	--	--	--	--	BorgesSmithFamily	Level  5  Contributor 	Tripadvisor member since 2012	From London, United Kingdom	67 Contributions	72 Helpful votes	33 Cities visited	13 Photos	--	 37	 16	 9	 2	 3
98	1	Herausragend	Reviewed December 10, 2018 	--	Date of visit:  November 2018	0	"Viele Menschen essen regelmäßig ""Sushi""...zumindest das, was man ihnen als ""Sushi"" verkauft. Geschmacksneutralen Reis, kalter, wässriger Fisch und am liebsten noch zu irgendwelchen ""kreativen"" Röllchen zusammengebastelt. Da muss man schon von Glück reden, wenn man irgendwann einmal auf ein Restaurant stößt, in dem man Sushi von zumindest so guter Qualität stößt, dass das Potenzial dieser faszinierenden Kleinigkeit für einen kurzen Augenblick sichtbar wird. Alle Berichte und Erzählungen, wie großartig wirklich gutes Sushi ist, können meiner Meinung nach nur dann im Ansatz geglaubt werden, wenn man einen solchen Moment erlebt hat, in dem man das Gefühl hat, das Potenzial zu erkennen.  Ich persönlich habe mich dann lange in Deutschland auf die Suche nach wirklich gutem Sushi gemacht. Bin quer durch die Republik gefahren und habe in allen Restaurants gegessen, die den Ruf haben, exzellent zu sein. Bei dieser Gelegenheit habe ich nur 3 Restaurants gefunden, die ""nicht schlecht"" sind...2 in Düsseldorf und eines erstaunlicherweise ganz in meiner Nähe... Dennoch konnte ich noch nicht nachvollziehen, was ich in vielen Berichten über die wirklich großen Sushimeister lesen konnte...bis jetzt! Was hier passiert, hat nichts, aber auch gar nichts mit dem zu tun, was man kennt, wenn man ""nur"" die üblichen Verdächtigen in Deutschland besucht hat. Grund dafür sind meiner Meinung nach maßgeblich 2 Dinge:  1.: Die schier unglaubliche Produktqualität. Selbst bei den herausragendsten Köchen ist es nicht selbstverständlich, diese Qualitäten zu bekommen. Was Herr Araki hier abliefert, ist absolutes Top-Niveau.  2.: Das Handwerk. Das ist sicher der entscheidende Faktor. Wenn man Herrn Araki bei seiner Arbeit beobachtet, wird überaus sichtbar wie viel Wert er auf kleinste Details legt. Es ist eine wahre Freude, seine präzisen Schnitte und routinierten Handgriffe zu sehen und zu wissen, dass hier jemand wirklich weiß, was er tut. Das Ergebnis ist atemberaubend. Jedes Sushi das der Meister zubereitet hat einen anderen, intensiven Geschmack. Feinste Nuancen werden klar herausgearbeitet und die fast schon unwirkliche Qualität des Fisches wird durch die Zubereitung noch unterstützt. Der Reis ist perfekt gesäuert und überraschend warm und locker. So locker, dass er gerade nicht in der Hand, aber im Mund dann sofort zerfällt. Die Aromen sind vielfältig. Von purem, aromatischem Thunfischbauch bis hin zu geflämmter Makrele mit starkem Grill-Aroma und perfekter Säure japanischer Zitrusfrucht bis hin zur feinen Eleganz von mildem Albino-Kaviar. Wo wir dabei sind: westliche Einflüsse und Produkte wie Kaviar, Trüffel oder verschiedene Fischsorten sind immer wieder als besondere Akzente im Menü zu erkennen, schaden dem Gesamterlebnis aber in keiner Weise. Bereits der zweite Appetizer (Tuna-Tatar mit Ei und weißem Trüffel) reichte aus, um mir sicher zu sein. Sicher, dass allein dieser Gang die Anreise nach London und den Rechnungsbetrag von immerhin fast 500£ wert waren.  Wer jetzt denkt ""Da fliegt einer nach London nur für ein Abendessen wo er für 500£ nur ein bisschen Reis und Fisch kriegt? Dafür krieg ich schon ne ganze Woche Türkei ""All Inclusive"") sollte nicht einmal darüber nachdenken, hierher zu kommen, da wünsche ich viel Spaß in der Türkei. Wer sich allerdings (so wie ich) schon lange fragt, wie viel Potenzial in dieser faszinierenden Spielart der japanischen Esskultur steckt und nicht direkt nach Tokio fliegen will, dem möchte ich dringend dazu raten, dieses Restaurant zu besuchen. In Deutschland kann man bestenfalls eine Idee davon bekommen, was hier möglicherweise auf dem Teller landen könnte...wenn man es wissen will, führt kein Weg am ""the Araki"" vorbei. Vielen Dank, Herr Araki, für das, was Sie da tun!"	True	--	--	--	--	Marco K	Level  5  Contributor 	Tripadvisor member since 2015	35-49 man from Wurzburg, Germany	19 Contributions	54 Helpful votes	51 Cities visited	51 Photos	Art and Architecture Lover, Foodie, Urban Explorer, Luxury Traveler	 8	 7	 2	 1	 1
99	1	nice but not perfect	Reviewed November 22, 2018 	--	Date of visit:  November 2018	0	although the chef was not in that evening we enjoyed an excellent meal. the deputy did a great job and was very friendly. compared to other great sushi restaurants some staff is not at the height of the trade. the sommelier was sniffing and fighting a cold in the back of the guests. this made things uncomfortable especially as everything is very narrow... even the deputy chef was not very happy with some of his colleagues that night. be aware they do not accept amex.	False	4,0	4,0	5,0	--	oliweraar	Level  6  Contributor 	Tripadvisor member since 2008	35-49 man from Switzerland	610 Contributions	273 Helpful votes	1,242 Cities visited	--	Art and Architecture Lover, Foodie, Urban Explorer, Peace and Quiet Seeker	 532	 68	 6	 4	 0
100	1	Quite expensive but it was worth it!	Reviewed October 30, 2018 	--	Date of visit:  March 2018	0	We've been a couple of times in this really chic place, the prices are a bit high, but it's really worth it. The staff is always available. The area is sometimes a bit noisy, but the place itself is really cute. I will definitely return	False	--	--	--	--	BritishTraveler79	Level  2  Contributor 	Tripadvisor member since 2018	From Brixton, United Kingdom	6 Contributions	1 Helpful vote	3 Cities visited	--	--	 5	 1	 0	 0	 0
101	1	Very good but not worth the money 	Reviewed October 7, 2018 	--	Date of visit:  October 2018	11	Visited on a Friday at 6pm for a birthday celebration. The food (only sushi) is of very good quality but crucially quality that can be found in quite a few other restaurants in London. Roka and dinings come to mind. Others have said that the sushi is amazing and I agree that it is very good but comparable to other places. And the quantity is very small. First each sushi is smaller than usual and there were about 10-15 overall. At £300 plus service you are looking at £30 per small bite which is extortionate by any standard. The other thing is the ‘experience’. It feels intrusive when they tell you and insist on how to eat sushi - basically getting your hand in the ‘right’ position. Another thing is the idea that women eat less - they say that unless a woman asks, her portion will be smaller. This feels wrong.  Others have commented that they were hungry and so asked for more. In our seating they asked if we were satisfied but the question was vague and essentially it becomes embarrassing to ask for more food. So no one did. Paying £1000 and ending up hungry is not nice. We had to have some more food after. Both of us felt put on the spot repeatedly which makes the experience very uncomfortable and spoiled the evening. Definitely not worth the money. 	True	--	--	--	--	george k	--	Tripadvisor member since 2018	Man from Willesden, United Kingdom	1 Contribution	11 Helpful votes	1 City visited	--	--	--	--	--	--	--
102	1	Paid over £1k and thought it’s worth it	Reviewed September 29, 2018 	--	Date of visit:  September 2018	1	Took my partner here for his birthday, after his brain haemorrhage, in lieu of the traditional weekend trip away as we didn’t know if he could fly. It’s 300£ each for the basics then you have add ons for drinks and the extra sushi-stravaganza cone at the end. Money well spent.  For people concerned about the price: it’s actually cheaper than a short weekend trip away somewhere nearby after you add in moderate to low range air or train tix, accommodation, food, local transportation and entertainment for two, and you get a truly memorable and exclusive experience for it.	True	--	--	--	--	foodlovefood_13	Level  3  Contributor 	Tripadvisor member since 2013	25-34 woman from Paris, France	13 Contributions	1 Helpful vote	8 Cities visited	3 Photos	--	 7	 3	 1	 0	 2
103	1	Should be 5*	Reviewed September 26, 2018 	--	Date of visit:  September 2018	0	Best food but not enough. Definitely should be a 5 star rating: too service, decor, quality, food, everything...except for the limited quantity that was provided.	True	--	--	--	--	Faris H	Level  4  Contributor 	Tripadvisor member since 2013	25-34 man from Manama, Bahrain	39 Contributions	22 Helpful votes	19 Cities visited	--	Foodie, Luxury Traveler	 20	 15	 1	 2	 1
104	1	A great Europeanized Japanese restaurant!	Reviewed September 20, 2018 	--	Date of visit:  September 2018	1	I decided to visit this place for two reasons: I love sushi and I was curious how a restaurant with ten seats could get three Michelin Stars! The food is amazing. It is the best Sushi I have had. I should say that it is not traditional Japanese food as the chef uses white truffle, caviar and Europe ingredients. The flavours are mostly for the Western taste. So, if you go there thinking you would get what you get in a similar place in Tokyo, you would be disappointed. However, if you go there with the expectation that you will get great food, you will come out happy. I was sitting next to someone from Japan, and he thought the food was excellent. They also give you enough food so you will not leave the place hungry. Also, everyone faces the chef so you will see the chef and sous chefs making the food and it is very interactive. I was solo but the set up is that you end up talking to others at the restaurant. I highly recommend it.	True	--	--	--	--	AAz910	Level  6  Contributor 	Tripadvisor member since 2012	From Calgary, Canada	82 Contributions	22 Helpful votes	71 Cities visited	125 Photos	Urban Explorer, Nature Lover, Luxury Traveler	 43	 27	 7	 7	 0
105	1	Spiritual trip!	Reviewed August 9, 2018 	--	Date of visit:  August 2018	4	The Araki (located on new Burlington street) is a sushi restaurant run by Japanese chef Mitsuhiro Araki awarded three Michelin stars. Located in Burlington Street with a very small seating capacity of nine seats at the dining counter. This restaurant specializes in the simplest form of Edomaesushi (ingredients are mixed and blended to create new flavors in fusion style sushi) , served in the traditional “sado” way (tea ceremony) with a 300£ set menu (adjustable based on allergies of the clients). The menu is composed of various types of sushi’s (around 12 dishes), menu tends to lean on tuna but you will also find a langoustine sushi (from Scotland) and salt marinated salmon sushi. Some of them are topped with Umbria truffles, black caviar and albinos caviar (from the albino sturgeon), quite unexpected. Ingredients used are fresh (main focus is on local fish) and top class and the texture of the sushi’s was just perfect. All of the dishes are just an explosion of flavors, which is very hard to explain. Team serving in the dining area was discreet but always there when needed and very professional. Few negative points are their wine list, which is small, the portions might be a little small and the 25£ they charge you to have an extra dish. Overall The Araki is not just great pleasure for your palate, but also a spirituality trip it is just not a dinner but an experience. I couldn’t compare it to any other meal I have ever had until today, probably the best meal worth any single pounds. I will certainly come back. You will have to book a seat in advance to eat here.	False	5,0	5,0	5,0	--	andreadecillia	Level  6  Contributor 	Tripadvisor member since 2014	25-34 man from Luxembourg	322 Contributions	366 Helpful votes	106 Cities visited	211 Photos	Foodie, Urban Explorer, Backpacker	 92	 150	 49	 20	 11
106	1	WOW, WOW, WOW!!!!!!	Reviewed July 16, 2018 	--	Date of visit:  July 2018	2	Well, what can I say? Simply outstanding - visitied this past weekend with my wife and two friends for a birthday - we were a little apprehensive about spending so much money but the staff were attentive (a little too much perhaps which may explain the rather large drinks bill..) and the chefs and master were friendly and very engaging - what an experience to learn about the ART of sushi, how it's meant to be served, eaten, prepared etc.  If you're after dinner and a show and have the opportunity to, please do not let this one go, you will not be dissapointed. Also nice to get some one on one time with the Master when leaving the restuarant, he personally opens the door for you, spends some time talking to you about the experience.  We're already planning our return, however may not be for a whilte as will have to save up for some time. Bill in total per couple was £1100 - for this experience....absolutely, 110% totally worth it and I have to say, it was an absolute honour to have experienced.	False	5,0	5,0	5,0	--	andreadecillia	Level  6  Contributor 	Tripadvisor member since 2014	25-34 man from Luxembourg	322 Contributions	366 Helpful votes	106 Cities visited	211 Photos	Foodie, Urban Explorer, Backpacker	 92	 150	 49	 20	 11
107	1	Best meal ever!	Reviewed June 14, 2018 	--	Date of visit:  June 2018	0	Araki-San was not in but Martin took care of us so well! He was so detailed, explaining each dish with care. You can tell how much Martin cares abou the craft. It was seriously the best sushi I had outside of Tokyo. You will not go wrong getting served by Martin! Don’t hesitate to go even when Araki-San is not around!	True	--	--	--	--	tiayloco	--	Tripadvisor member since 2018	From San Francisco, California	1 Contribution	--	1 City visited	--	--	--	--	--	--	--
108	1	Best dinner experience!!! 	Reviewed June 14, 2018 	--	Date of visit:  June 2018	0	We have been to The Araki handful of times and every time welcomed with great hospitality and food. Tonight was special because Marty filled in Mr ARAKI as he was away. Marty and team showered us with amazing food and laughter. Felt like all the customers were friends and we had the best time. Thank you!! Love Tuna? You have to go to ARAKI 🙌🏻🙌🏻🙌🏻	True	--	--	--	--	Saori A	Level  1  Contributor 	Tripadvisor member since 2013	--	3 Contributions	--	3 Cities visited	--	--	 3	 0	 0	 0	 0
109	1	An experience which is too pricey	Reviewed June 14, 2018 	--	Date of visit:  September 2017	11	When we first entered the place, it was a nice cozy setup for a grand performance from Far East Sushi Master. Unfortunately it did not quite live up to the three michelin star grade. The food was spot on and I definitely will not fault on their quality and the depth of preparation. From the start to end, we did enjoy it.  However, what fell short out of our expectation was the attitude of the staff as well as the master. I find the staff very intense and their lack of friendly interaction put me off a little bit. Whenever we visit a proper sushi restaurant, the experience is all about the interaction between the chef and the customer other than the food.  This place lacks it for sure. Also I find the master to be very arrogant and inconsiderate of the customers dining at the place. We did not pay that huge sum of money to observe staff being told off during the session.  Certainly Michelin should grade this place not just based on its choice of ingredients. Overall it's overrated and I will not go back to get ripped off again.	False	3,0	2,0	5,0	--	Vin V	Level  2  Contributor 	Tripadvisor member since 2015	From Kuala Lumpur, Malaysia	6 Contributions	19 Helpful votes	7 Cities visited	--	--	 5	 0	 0	 2	 1
110	1	Left unsatisfied	Reviewed June 3, 2018 	--	Date of visit:  June 2018	5	The Araki was probably the closest thing you find to a Tokyo dining experience in the UK. While the food was of a very good standard I can’t help feel it would be nice to focus a little less on truffle and caviar and a little more on rare fish. While the food side was beautifully executed and the team of chefs were on top of the meal service, the beverage side was a total let down. To start off with, they forgot our first drink order, then they had a persistant inability to serve our sake cold. Also when asked which of the sake’s was the dryest we got a puzzled look back. Couple that with a beverage service that was truly energetic. The result was just a bit of a frustrating experience. They really need a punchy sommelier to motivate the two waiters doing the beverages.  Price wise, we came fully knowing what it would be around £500 per person but if you have traveled to Tokyo you can’t help but leave thinking you didn’t get your money’s worth. It was the first time I left a 3 star Japanese restaurant hungry. Now that they got that 3rd star, they need to double down on keeping the standard up. Last night the inspectors would not have been impressed.	True	--	--	--	--	662louisd	Level  5  Contributor 	Tripadvisor member since 2016	From Stuttgart, Germany	51 Contributions	49 Helpful votes	114 Cities visited	19 Photos	Art and Architecture Lover, Foodie, Shopping Fanatic, Luxury Traveler	 43	 3	 4	 1	 0
111	1	Excellent 	Reviewed May 14, 2018 	--	Date of visit:  May 2018	0	This restaurant is exceptional. This is a rarefied experience in london for which there is no equal. The quality of the sushi, the preparation, the service are all on another level.Strongly recommended. Approx £1000 including drinks for two people but worth every penny.	True	--	--	--	--	John P	Level  5  Contributor 	Tripadvisor member since 2013	From London, United Kingdom	52 Contributions	47 Helpful votes	29 Cities visited	--	--	 19	 23	 4	 7	 1
112	1	Special experience	Reviewed May 11, 2018 	--	Date of visit:  May 2018	0	The restaurant is quite small but unique,set up simple but feel the nature,service friendly makes you feel comfortable,preparing the top quality fish for the sushi ,delicious !But will be a kind of once in a life time experience though ,nothing feel really special !	True	--	--	--	--	Bettypop123	Level  3  Contributor 	Tripadvisor member since 2014	--	16 Contributions	17 Helpful votes	11 Cities visited	5 Photos	--	 2	 14	 0	 0	 0
113	1	Perfection in motion	Reviewed May 4, 2018 	--	Date of visit:  May 2018	1	I had invited my best friend for his 60th birthday. Expectations were high. Reality was ways higher. But lets start from the beginning. We both thought of taking part in a very special event. Not just the food should be excellent. The setting and the experience were expected to be of a very special kind. Having previous experience with Japan, its culture and the way guests are treated made the expectation part of the experience. We weren't disappointed. Except for some very loud guests, who apparently didn't get it: entering The Araki is like entering a temple. Just let your spirit flow with the motions, with the peace and quiet the team is preparing your food. The movements have their deep meanings and own perfection. The famous sentence eating with your eyes is here truly of the essence. Being at The Araki is taking part to an act of not just great pleasure, but also spirituality. We enjoyed every minute of the almost two hours stay at The Araki. The sushi was the best we ever had. The same peace and harmony the food was prepared with stayed in our body. An amazing and deep feeling. The team was not just on its best behavior, discreet but always there when needed. Mitsuhiro Araki has taken us to a place we have never been before. We will never forget this evening and the touching good bye. Thank you so much Araki San, great Oyakata	True	--	--	--	--	Charles A	Level  2  Contributor 	Tripadvisor member since 2014	50-64 man from Waltalingen, Switzerland	7 Contributions	2 Helpful votes	7 Cities visited	5 Photos	Art and Architecture Lover, Foodie, Nature Lover	 5	 1	 0	 1	 0
114	1	overhyped & very rude chef/owner.	Reviewed April 15, 2018 	--	Date of visit:  December 2017	29	"visited the place in december during our holiday, arrived on-time for our appointment, the chef/owner was extremely rude towards my wife that we stood up and left at the 2nd course. even the first course wasn't near being impressive considering the hype and price. they have zero respect for customer, wonders how he gets the reputation when it is just a ""chef' that cuts the fish in a fancy way with ZERO skill showing in actual cooking.  and his students/assistants are equally ignorant worshiping their master blindly."	False	1,0	1,0	1,0	--	Charles A	Level  2  Contributor 	Tripadvisor member since 2014	50-64 man from Waltalingen, Switzerland	7 Contributions	2 Helpful votes	7 Cities visited	5 Photos	Art and Architecture Lover, Foodie, Nature Lover	 5	 1	 0	 1	 0
